Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:40:55.027392,62,1.00,69
2025-11-18 12:40:56.046687,63,1.00,69
2025-11-18 12:40:57.068046,63,1.00,69
2025-11-18 12:40:58.088669,63,1.00,69
2025-11-18 12:40:59.046102,63,1.00,69
2025-11-18 12:41:00.065484,64,1.00,69
2025-11-18 12:41:01.026509,63,1.00,69
2025-11-18 12:41:02.047941,63,1.00,69
2025-11-18 12:41:03.006724,63,1.00,69
2025-11-18 12:41:04.026758,63,1.00,69
2025-11-18 12:41:05.046580,63,1.00,69
2025-11-18 12:41:06.006041,62,1.00,69
2025-11-18 12:41:07.088232,63,1.00,69
2025-11-18 12:41:08.046612,63,1.00,69
2025-11-18 12:41:09.007240,64,1.00,69
2025-11-18 12:41:10.026839,64,1.00,69
2025-11-18 12:41:11.047001,65,1.00,69
2025-11-18 12:41:12.008664,65,1.00,69
2025-11-18 12:41:13.146986,66,1.00,69
2025-11-18 12:41:14.046878,67,1.00,69
2025-11-18 12:41:15.007532,67,1.00,69
2025-11-18 12:41:16.086575,67,1.00,69
2025-11-18 12:41:17.107727,67,1.00,69
2025-11-18 12:41:18.006776,67,1.00,69
2025-11-18 12:41:19.027040,67,1.00,69
2025-11-18 12:41:20.047827,67,1.00,69
2025-11-18 12:41:21.006664,67,1.00,69
2025-11-18 12:41:22.027018,67,1.00,69
2025-11-18 12:41:23.067502,67,1.00,69
2025-11-18 12:41:24.007230,67,1.00,69
2025-11-18 12:41:25.026354,67,1.00,69
2025-11-18 12:41:26.046000,67,1.00,69
2025-11-18 12:41:27.067078,67,1.00,69
2025-11-18 12:41:28.026457,67,1.00,69
2025-11-18 12:41:29.045876,67,1.00,69
2025-11-18 12:41:30.006855,67,1.00,69
2025-11-18 12:41:31.026256,66,1.00,69
2025-11-18 12:41:32.106276,66,1.00,69
2025-11-18 12:41:33.006800,65,1.00,69
2025-11-18 12:41:34.026663,64,1.00,69
2025-11-18 12:41:35.047215,64,1.00,69
2025-11-18 12:41:36.006256,63,1.00,69
2025-11-18 12:41:37.027022,62,1.00,69
2025-11-18 12:41:38.046942,61,1.00,69
2025-11-18 12:41:39.008135,60,1.00,69
2025-11-18 12:41:40.086974,59,1.00,69
2025-11-18 12:41:41.046811,58,1.00,69
2025-11-18 12:41:42.008625,57,1.00,69
2025-11-18 12:41:43.026175,56,1.00,69
2025-11-18 12:41:44.046805,56,1.00,69
2025-11-18 12:41:45.006497,56,1.00,69
2025-11-18 12:41:46.026136,56,1.00,69
2025-11-18 12:41:47.047169,56,1.00,69
2025-11-18 12:41:48.007421,56,1.00,69
2025-11-18 12:41:49.028772,57,1.00,69
2025-11-18 12:41:50.046581,57,1.00,69
2025-11-18 12:41:51.006710,57,1.00,69
2025-11-18 12:41:52.147113,57,1.00,69
2025-11-18 12:41:53.105705,57,1.00,69
2025-11-18 12:41:54.006548,57,1.00,69
2025-11-18 12:41:55.026937,57,1.00,69
2025-11-18 12:41:56.046561,58,1.00,69
2025-11-18 12:41:57.006567,58,1.00,69
2025-11-18 12:41:58.028164,58,1.00,69
2025-11-18 12:41:59.045452,59,1.00,69
2025-11-18 12:42:00.007160,59,1.00,69
2025-11-18 12:42:01.086020,59,1.00,69
2025-11-18 12:42:02.046284,59,1.00,69
2025-11-18 12:42:03.006969,59,1.00,69
2025-11-18 12:42:04.027281,59,1.00,69
2025-11-18 12:42:05.046454,59,1.00,69
2025-11-18 12:42:06.011020,59,1.00,69
2025-11-18 12:42:07.027790,59,1.00,69
2025-11-18 12:42:08.108932,59,1.00,69
2025-11-18 12:42:09.008733,59,1.00,69
2025-11-18 12:42:10.086095,59,1.00,69
2025-11-18 12:42:11.107446,59,1.00,69
2025-11-18 12:42:12.066592,59,1.00,69
2025-11-18 12:42:13.086832,59,1.00,69
2025-11-18 12:42:14.045126,59,1.00,69
2025-11-18 12:42:15.006824,59,1.00,69
2025-11-18 12:42:16.027666,59,1.00,69
2025-11-18 12:42:17.047352,59,1.00,69
2025-11-18 12:42:18.006673,59,1.00,69
2025-11-18 12:42:19.028809,59,1.00,69
2025-11-18 12:42:20.107290,59,1.00,69
2025-11-18 12:42:21.005992,59,1.00,69
2025-11-18 12:42:22.026986,59,1.00,69
2025-11-18 12:42:23.047066,59,1.00,69
2025-11-18 12:42:24.007054,59,1.00,69
2025-11-18 12:42:25.026099,60,1.00,69
2025-11-18 12:42:26.046817,60,1.00,69
2025-11-18 12:42:27.008063,60,1.00,69
2025-11-18 12:42:28.025280,61,1.00,69
2025-11-18 12:42:29.045911,61,1.00,69
2025-11-18 12:42:30.007684,62,1.00,69
2025-11-18 12:42:31.026440,63,1.00,69
2025-11-18 12:42:32.046694,63,1.00,69
2025-11-18 12:42:33.006552,63,1.00,69
2025-11-18 12:42:34.025255,63,1.00,69
2025-11-18 12:42:35.046193,64,1.00,69
2025-11-18 12:42:36.066556,64,1.00,69
2025-11-18 12:42:37.025342,64,1.00,69
2025-11-18 12:42:38.044994,63,1.00,69
2025-11-18 12:42:39.005623,62,1.00,69
2025-11-18 12:42:40.087011,61,1.00,69
2025-11-18 12:42:41.047273,60,1.00,69
2025-11-18 12:42:42.010161,60,1.00,69
2025-11-18 12:42:43.026379,59,1.00,69
2025-11-18 12:42:44.106245,59,1.00,69
2025-11-18 12:42:45.006347,58,1.00,69
2025-11-18 12:42:46.087397,58,1.00,69
2025-11-18 12:42:47.107945,57,1.00,69
2025-11-18 12:42:48.006835,57,1.00,69
2025-11-18 12:42:49.088686,57,1.00,69
2025-11-18 12:42:50.047797,57,1.00,69
2025-11-18 12:42:51.006209,58,1.00,69
2025-11-18 12:42:52.026059,58,1.00,69
2025-11-18 12:42:53.045988,59,1.00,69
2025-11-18 12:42:54.005614,59,1.00,69
2025-11-18 12:42:55.026565,59,1.00,69
2025-11-18 12:42:56.107966,59,1.00,69
2025-11-18 12:42:57.004993,59,1.00,69
2025-11-18 12:42:58.147360,59,1.00,69
2025-11-18 12:42:59.045292,58,1.00,69
2025-11-18 12:43:00.005953,58,1.00,69
2025-11-18 12:43:01.025667,58,1.00,69
